1677638990,2022-09-01,AT04855965,0,30.0,1485.9834416946396,1485.9834416946396,0.00
1677638994,2022-09-01,AT04850531,0,-34.0,202.80459555983543,202.80459555983543,0.00
1677638995,2022-09-01,AT04860966,0,-2.0,1601.4077778290957,1601.4077778290957,0.00
1677638997,2022-09-01,AT04855075,0,21.0,843.8261951878667,843.8261951878667,0.00
1677638998,2022-09-01,AT04863147,0,5.0,1583.4215292297304,1583.4215292297304,0.00
1677638998,2022-09-01,AT04859109,0,54.0,954.7583279479295,954.7583279479295,0.00
1677638998,2022-09-01,AT04856545,0,-46.0,1569.0085167242214,1569.0085167242214,0.00
1677639003,2022-09-01,AT04865047,10,16.0,661.3112927563488,661.3112927563488,0.00
1677639008,2022-09-01,AT04866931,37,0.0,1227.0502135497518,1227.0502135497518,0.00
1677639008,2022-09-01,AT04867045,0,-40.0,319.92027371376753,319.92027371376753,0.00
1677639009,2022-09-01,AT04867833,11,3.0,1170.7082074512728,1170.7082074512728,0.00
1677639011,2022-09-01,AT04867283,0,2.0,571.8371422933415,571.8371422933415,0.00
1677639011,2022-09-01,AT04867473,0,21.0,883.8854530458339,883.8854530458339,0.00
1677639012,2022-09-01,AT04867047,0,-7.0,950.5050468714908,950.5050468714908,0.00
1677639018,2022-09-01,AT04868176,7,-94.0,1020.3338112616912,1020.3338112616912,0.00
1677639021,2022-09-01,AT04868654,0,-68.0,361.8324328465387,361.8324328465387,0.00
1677639021,2022-09-01,AT04870187,0,-27.0,880.2685773624107,880.2685773624107,0.00
1677639022,2022-09-01,AT04869477,0,-25.0,1695.014662485104,1690.5599380428903,-0.26
1677639025,2022-09-01,AT04870564,0,4.0,1634.1790907424875,1634.1790907424875,0.00
1677639026,2022-09-01,AT04869674,8,-54.0,943.7612964957952,943.7612964957952,0.00
1677639028,2022-09-01,AT04868555,0,339.0,359.40428054053336,359.40428054053336,0.00
1677639030,2022-09-01,AT04870944,0,-29.0,230.57399142347276,230.57399142347276,0.00
1677639030,2022-09-01,AT04870884,0,-39.0,922.8654697835445,922.8654697835445,0.00
1677639037,2022-09-01,AT04871092,1,18.0,918.8860046151094,918.8860046151094,0.00
1677639040,2022-09-01,AT04871193,0,52.0,631.8797799423337,631.8797799423337,0.00
1677639040,2022-09-01,AT04871240,0,79.0,379.3640769626945,379.3640769626945,0.00
1677639041,2022-09-01,AT04871191,0,26.0,560.8263902282342,560.8263902282342,0.00
1677639041,2022-09-01,AT04871828,15,7.0,1171.3968154978938,1171.3968154978938,0.00
1677639044,2022-09-01,AT04872044,0,2.0,1236.6433928138576,1236.6433928138576,0.00
1677639047,2022-09-01,AT04870932,11,-308.0,1013.9017257327214,1013.9017257327214,0.00
1677639047,2022-09-01,AT04872323,23,1.0,314.6277785669081,314.6277785669081,0.00
1677639048,2022-09-01,AT04872840,3,-415.0,990.1723995544016,990.1723995544016,0.00
1677639049,2022-09-01,AT04872686,10,19.0,336.2719669342041,336.2719669342041,0.00
1677639054,2022-09-01,AT04872613,43,4.0,687.1124284272082,687.1124284272082,0.00
1677639054,2022-09-01,AT04874460,0,-16.0,335.32679058238864,335.32679058238864,0.00
1677639054,2022-09-01,AT04872426,3,17.0,996.6589330001734,996.6589330001734,0.00
